mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP02900760	MarRef	GCA_000831185.1	PRJNA254203	SAMN02900760	CP008881.1	NZ_CP008881.1	Whole genome sequencing (WGS)	unknown	25480749	25480749|10401582	38	0	1	1	32.36909988	1	2684586	2684586	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP02900764	MarRef	GCA_000831205.1	PRJNA254206	SAMN02900764	CP008883.1	NZ_CP008883.1	Whole genome sequencing (WGS)	unknown	25480749	25480749|10401582	39	0	1	1	32.36624921	1	2699387	2699387	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP02937577	MarRef	GCA_000750195.1	PRJNA256111	SAMN02937577	CP009239.1	NZ_CP009239.1	Whole genome sequencing (WGS)	100	25377716	22355742	40	0	4	4	32.11396592	1	3824197	3824197	47	571	303	1	568	2	0	0	0	99.67	0.33	100
MMP02940556	MarRef	GCA_001027025.1	PRJNA256122	SAMN02940556	CP011232	NZ_CP011232.1	Whole genome sequencing (WGS)	121|24|00	missing	24264736	47	2	2	2	42.51589318	1	2169171	2169171	5443	104	58	1	102	1	0	0	0	98.28	1.72	0
MMP02940923	MarRef	GCA_000772065.1	PRJNA256165	SAMN02940923	CP009618.1|CP009617.1|CP009619.1|CP009620.1	NZ_CP009618.1|NZ_CP009617.1|NZ_CP009619.1|NZ_CP009620.1	Whole genome sequencing (WGS)	missing	25523764	15109146|19149375	1	12	11	11	45.47580387	4	6037825	3420228	71	1067	378	3	1048	16	0	0	0	99.4	1.48	0
MMP02940924	MarRef	GCA_000772105.1	PRJNA256164	SAMN02940924	CP009354|CP009355|CP009357|CP009356|CP009359|CP009358	NZ_CP009354.1|NZ_CP009355.1|NZ_CP009356.1|NZ_CP009357.1|NZ_CP009358.1|NZ_CP009359.1	Whole genome sequencing (WGS)	20	25523763	PMC 315773	13	12	11	11	44.9035719	2	5089026	3259580	71	1067	378	0	1060	7	0	0	0	100	0.76	0
MMP02941921	MarRef	GCA_000971605.1	PRJNA256262	SAMN02941921	CP010275	NZ_CP010275.2	Whole genome sequencing (WGS)	unknown	27071075	22324343	49	0	6	6	32.55015705	1	2847805	2847805	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP02941922	MarRef	GCA_000971645.1	PRJNA256263	SAMN02941922	CP010276	NZ_CP010276.2	Whole genome sequencing (WGS)	unknown	missing	22324343	49	0	6	6	32.54504291	1	2850727	2850727	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP02941923	MarRef	GCA_000971685.1	PRJNA256264	SAMN02941923	CP010277	NZ_CP010277.2	Whole genome sequencing (WGS)	unknown	missing	22324343	49	0	6	6	32.55430426	1	2806871	2806871	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP02947894	MarRef	GCA_000750515.1	PRJNA257148	SAMN02947894	CP009223.1	NZ_CP009223.1	Whole genome sequencing (WGS)	210	25323710	10.1111/jfd.12236	77	7	6	6	40.74945682	1	1389514	1389514	177	350	163	5	345	0	0	0	0	97.83	0	0
MMP02947896	MarRef	GCA_000750535.1	PRJNA257149	SAMN02947896	CP009224.1	NZ_CP009224.1	Whole genome sequencing (WGS)	296	25323710	10.1111/jfd.12236	71	6	6	6	40.74641991	1	1390398	1390398	177	350	163	6	344	0	0	0	0	97.68	0	0
MMP02951366	MarRef	GCA_000739065.1	PRJNA242490	SAMN02951366	CP009149.1	NZ_CP009149.1	Whole genome sequencing (WGS)	814	missing	25634941	37	2	2	2	30.78810318	1	1607557	1607557	32	308	210	1	307	0	0	0	0	99.52	0	0
MMP02953969	MarRef	GCA_000738435.1	PRJNA42833	SAMN02953969	CP003984.1	NZ_CP003984.1	Whole genome sequencing (WGS)	26	25083934	20596072	45	2	2	2	53.63885525	1	3288123	3288123	67	615	329	7	604	4	0	0	0	98.65	0.35	0
MMP02954313	MarRef	GCA_000246735.1	PRJNA77705	SAMN02954313	AHCG01000000	missing	Metagenome assembled genome (MAG)	120	22301318	Http://science.sciencemag.org/content/suppl/2012/02/01/335.6068.587.DC1	41	0	1	1	51.45542736	1	2064137	2064137	148	188	125	23	165	0	0	0	0	83.2	0	0
MMP02954344.1	MarRef	GCA_000218705.1	PRJNA67829	SAMN02954344	ADHP01000000	GL947594.1	Metagenome assembled genome (MAG)	missing	20733077	17355176	35	0	1	1	29.78008095	1	1569623	1569623	129	472	368	16	455	1	0	0	0	95.92	0.27	100
MMP02954344.2	MarRef	GCA_000218745.1	PRJNA67829	SAMN02954344	ADHP01000000	GL947595.1	Metagenome assembled genome (MAG)	missing	20733077	17355176	34	0	1	1	30.31127105	1	1484494	1484494	129	472	368	20	449	3	0	0	0	94.57	0.54	66.67
MMP02954477	MarRef	GCA_001644665.1	PRJNA257745	SAMN02954477	CP011393	NZ_CP011393.1	Whole genome sequencing (WGS)	58	missing	missing	50	2	2	2	38.93683931	1	2061853	2061853	5443	102	57	1	101	0	0	0	0	98.25	0	0
MMP02988852	MarRef	GCA_001006045.1	PRJNA258102	SAMN02988852	CP011267	NZ_CP011267.1	Whole genome sequencing (WGS)	500	26457129	12054231	46	1	1	1	53.10856548	1	1770094	1770094	95	228	153	0	228	0	0	0	0	100	0	0
MMP02996498	MarRef	GCA_001941565.1	PRJNA242582	SAMN02996498	CP009249|CP009250	NZ_CP009249.1:NZ_CP009250.1	Whole genome sequencing (WGS)	95	missing	9731303	53	4	4	4	58.80980686	2	2791884	2779609	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP02996499	MarRef	GCA_001941505.1	PRJNA232092	SAMN02996499	CP009248	NZ_CP009248.1	Whole genome sequencing (WGS)	304.4	missing	12892119	51	3	3	3	74.72960333	1	2594800	2594800	562	282	168	1	280	1	0	0	0	99.4	0.2	0
MMP02996501	MarRef	GCA_001941345.1	PRJNA242207	SAMN02996501	CP009251|CP009252	NZ_CP009251.1:NZ_CP009252.1	Whole genome sequencing (WGS)	175	missing	19661509	51	5	5	5	54.89067452	2	2862234	2808767	229	457	227	2	454	0	1	0	0	99.34	0.22	0
MMP03002180	MarRef	GCA_000767465.1	PRJNA257352	SAMN03002180	CP009294|CP009296|CP009291|CP009292|CP009293|CP009295	NZ_CP009291.1|NZ_CP009294.1|NZ_CP009296.1|NZ_CP009292.1|NZ_CP009293.1|NZ_CP009295.1	Whole genome sequencing (WGS)	128	26594308	15388699	57	3	3	3	63.01874201	6	5457579	3979506	26	569	293	1	561	7	0	0	0	99.93	0.94	0
MMP03009086	MarRef	GCA_000755705.1	PRJNA259530	SAMN03009086	CP009415.1	NZ_CP009415.1	Metagenome assembled genome (MAG)	90	27058507	missing	40	1	2	1	31.34130146	1	1878736	1878736	3167	126	75	0	125	1	0	0	0	100	1.33	0
MMP03009989	MarRef	GCA_000746665.1	PRJNA256021	SAMN03009989	CP009261|CP009262|CP009263	NZ_CP009261.1|NZ_CP009262.1|NZ_CP009263.1	Whole genome sequencing (WGS)	336|51|00	25278541	missing	13	12	11	11	46.84299584	3	5117890	3224939	80	922	367	0	919	2	1	0	0	100	0.39	20
MMP03010338	MarRef	GCA_000756615.1	PRJNA259665	SAMN03010338	CP009288.1|CP009289.1	NZ_CP009288.1|NZ_CP009289.1	Whole genome sequencing (WGS)	98	missing	9103651|10.1139/m74-214	87	9	9	9	50.80973018	2	6053499	6038347	32	468	170	2	457	6	3	0	0	99.8	3.14	6.67
MMP03010447	MarRef	GCA_000834255.1	PRJNA237812	SAMN03010447	CP009539.1	NZ_CP009539.1	Whole genome sequencing (WGS)	305	25931590	missing	82	8	7	7	47.49579498	1	3605217	3605217	55	546	224	0	546	0	0	0	0	100	0	0
MMP03010512	MarRef	GCA_000763535.2	PRJNA258550	SAMN03010512	CP009264.2|CP009265.2|CP009266.2	NZ_CP009265.1|NZ_CP009264.1|NZ_CP009266.1	Whole genome sequencing (WGS)	100	25523774	25523774	5	7	6	6	45.7826149	3	5732795	3463115	71	1067	378	5	1051	11	0	0	0	99.26	0.81	0
MMP03013826	MarRef	GCA_000789335.1	PRJNA87043	SAMN03013826	CP003408.1	NZ_CP003408.1	Whole genome sequencing (WGS)	74|88	missing	10.1038/ismej.2014.238	47	1	1	1	46.23879514	1	1843732	1843732	5443	101	56	0	101	0	0	0	0	100	0	0
MMP03069110	MarRef	GCA_001941525.1	PRJNA231770	SAMN03069110	CP009471	NZ_CP009471.1	Whole genome sequencing (WGS)	42823	missing	missing	55	3	3	3	56.85985307	3	4651726	4421911	5443	103	58	1	101	1	0	0	0	98.28	1.72	0
MMP03070125	MarRef	GCA_000789255.1	PRJNA261279	SAMN03070125	CP009552.1	NZ_CP009552.1	Whole genome sequencing (WGS)	30	25416759	19628601	48	0	1	1	46.84065853	1	1860816	1860816	95	228	153	1	227	0	0	0	0	99.84	0	0
MMP03073252	MarRef	GCA_000764555.1	PRJNA261387	SAMN03073252	CP009574.1	NZ_CP009574.1	Whole genome sequencing (WGS)	218	25428973	missing	39	1	3	3	32.41578443	1	2015988	2015988	43	675	243	9	663	3	0	0	0	98.71	0.75	0
MMP03074571	MarRef	GCA_000970325.1	PRJNA230935	SAMN03074571	CP009518	NZ_CP009518.1	Whole genome sequencing (WGS)	unknown	missing	19146579	55	6	3	3	44.02322524	1	2394637	2394637	95	228	153	0	228	0	0	0	0	100	0	0
MMP03074587	MarRef	GCA_000970145.1	PRJNA230951	SAMN03074587	CP009508	NZ_CP009508.1	Whole genome sequencing (WGS)	unknown	missing	9336940	56	3	3	3	42.60090017	1	5427891	5427891	95	228	153	1	226	1	0	0	0	99.84	0.65	0
MMP03074588	MarRef	GCA_000970125.1	PRJNA230952	SAMN03074588	CP009507	CP009507.1	Whole genome sequencing (WGS)	unknown	missing	1883716	56	3	3	3	43.06404526	1	4941116	4941116	95	228	153	1	226	1	0	0	0	99.84	0.65	0
MMP03074589	MarRef	GCA_000970085.1	PRJNA230953	SAMN03074589	CP009506	NZ_CP009506.1	Whole genome sequencing (WGS)	unknown	missing	1883716	55	3	3	3	42.94041045	1	5017559	5017559	95	228	153	1	226	1	0	0	0	99.84	0.65	0
MMP03074591	MarRef	GCA_000970045.1	PRJNA230955	SAMN03074591	CP009505	NZ_CP009505.1	Whole genome sequencing (WGS)	unknown	missing	10.1007/BF00249099	54	3	3	3	45.93023145	1	4211469	4211469	95	228	153	1	227	0	0	0	0	99.84	0	0
MMP03074593	MarRef	GCA_000970005.1	PRJNA230957	SAMN03074593	CP009504	NZ_CP009504.1	Whole genome sequencing (WGS)	unknown	missing	missing	56	3	3	3	41.81926276	1	3914092	3914092	95	228	153	1	227	0	0	0	0	99.84	0	0
MMP03081414	MarRef	GCA_000007345.1	PRJNA290	SAMN03081414	AE010299.1	NC_003552.1	Whole genome sequencing (WGS)	missing	11932238	16346552	58	3	3	3	42.68089045	1	5751493	5751493	95	228	153	1	226	1	0	0	0	99.84	0.03	0
MMP03081458	MarRef	GCA_000590925.1	PRJNA189501	SAMN03081458	CP004372.1	NZ_CP004372.1	Whole genome sequencing (WGS)	93	16449450	16449450	48	2	2	2	65.74240058	1	3555110	3555110	67	617	330	9	597	11	0	0	0	97.94	0.91	0
MMP03081469	MarRef	GCA_000725425.1	PRJNA207495	SAMN03081469	CP006019.1	NZ_CP006019.1	Whole genome sequencing (WGS)	25	26383653	23104364	49	2	2	2	43.04425693	1	1859371	1859371	45	299	202	1	297	1	0	0	0	99.5	0.5	0
MMP03081472	MarRef	GCA_000734035.1	PRJNA208006	SAMN03081472	CP006577.1	NZ_CP006577.1	Whole genome sequencing (WGS)	103	missing	missing	46	1	1	1	48.07651211	1	2316288	2316288	95	228	153	0	227	1	0	0	0	100	0.65	0
MMP03081496	MarRef	GCA_000582555.1	PRJNA170393	SAMN03081496	CP006829.1	NZ_CP006829.1	Whole genome sequencing (WGS)	21.1	25197471	25197471	49	4	4	4	46.59729818	1	3764054	3764054	263	505	231	2	497	6	0	0	0	99.48	1.41	0
MMP03081513	MarRef	GCA_000517445.1	PRJNA230233	SAMN03081513	CP006965.1	NZ_CP006965.1	Whole genome sequencing (WGS)	77	24472758|25082851	10.1016/S0723-2020(89)80070-0	47	2	1	1	40.29652528	1	1957743	1957743	45	299	202	14	284	1	0	0	0	94.55	0.5	100
MMP03081521	MarRef	GCA_000568495.1	PRJNA229758	SAMN03081521	CP007005.1|CP007004.1|CP007006.1	NZ_CP007005.1|NZ_CP007006.1|NZ_CP007004.1	Whole genome sequencing (WGS)	75	24625868	10.1128/JCM.42.10.4672–4678.2004	14	13	12	12	45.42819826	2	5045561	3273522	80	922	367	0	915	7	0	0	0	100	0.61	14.29
MMP03081537	MarRef	GCA_000585495.1	PRJNA237737	SAMN03081537	CP007264.1	NZ_CP007264.1|NC_009658.1|NC_014115.1|NC_022527.1	Whole genome sequencing (WGS)	1	20403814|21265744|24034793|24445805	24556637	46	2	1	1	54.84168844	1	1976357	1976357	45	299	202	0	299	0	0	0	0	100	0	0
MMP03097699	MarRef	GCA_900104375.1	PRJEB16253	SAMN03097699	LT629302	NZ_LT629302.1	Whole genome sequencing (WGS)	missing	missing	missing	40	0	2	2	36.89318227	1	3817663	3817663	47	571	303	2	567	2	0	0	0	99.34	0.5	0
MMP03140693	MarRef	GCA_000954115.1	PRJNA264767	SAMN03140693	CP010797	NZ_CP010797.1	Whole genome sequencing (WGS)	134	25931596	Http://journal.polar.org.cn/EN/10.3724/SP.J.1084.2012.00168	52	4	4	4	64.92769805	1	5341558	5341558	120	574	266	2	568	4	0	0	0	99.5	1.32	0
MMP03143096	MarRef	GCA_000789375.1	PRJNA86989	SAMN03143096	CP003409.1	NZ_CP003409.1	Whole genome sequencing (WGS)	26|37	missing	missing	47	1	1	1	46.36105752	1	1749905	1749905	5443	101	56	0	101	0	0	0	0	100	0	0
MMP03144720	MarRef	GCA_000834395.1	PRJNA236105	SAMN03144720	CP009781.1	NZ_CP009781.1	Whole genome sequencing (WGS)	813	25931590	10.1099/00207713-34-2-166	84	8	7	7	47.68647019	1	4471091	4471091	212	891	305	0	891	0	0	0	0	100	0	0
MMP03160553	MarRef	GCA_000788395.1	PRJNA266250	SAMN03160553	CP009889.1|CP009888.1	NZ_CP009888.1|NZ_CP009889.1	Whole genome sequencing (WGS)	142	25593253	25593253	97	7	7	7	39.96140355	2	4815988	3197498	52	693	297	0	687	6	0	0	0	100	0.61	50
MMP03175439	MarRef	GCA_001660505.1	PRJNA266919	SAMN03175439	CP011460|CP011461	NZ_CP011460.1:NZ_CP011461.1	Whole genome sequencing (WGS)	87	28293680	28293680	4	11	10	10	44.43230013	2	4342225	3048854	77	946	363	0	944	2	0	0	0	100	0.41	50
MMP03175443	MarRef	GCA_001990025.1	PRJNA268283	SAMN03175443	CP011475|CP011476|CP016254	missing	Whole genome sequencing (WGS)	89	28160295	16535003	6	2	1	1	42.87489804	3	4218487	3060914	77	946	363	1	943	2	0	0	0	99.86	0.55	50
MMP03176858	MarRef	GCA_001990065.1	PRJNA266923	SAMN03176858	CP010076|CP010077|CP016259	missing	Whole genome sequencing (WGS)	missing	28293680	missing	7	2	1	1	41.80407791	3	4253109	3060833	77	946	363	1	928	17	0	0	0	99.72	2.25	76.47
MMP03177461	MarRef	GCA_001990105.1	PRJNA267040	SAMN03177461	CP010078|CP010079|CP016265	missing	Whole genome sequencing (WGS)	missing	28160295	missing	7	2	1	1	42.34707692	3	4191895	3060699	77	946	363	5	940	1	0	0	0	99.56	0.28	0
MMP03177463	MarRef	GCA_001990045.1	PRJNA267042	SAMN03177463	CP010082|CP010083|CP016255	missing	Whole genome sequencing (WGS)	missing	28160295	missing	5	0	1	1	41.90650413	3	4258926	3061930	77	946	363	6	935	5	0	0	0	98.62	0.96	60
MMP03177464	MarRef	GCA_001989995.1	PRJNA267044	SAMN03177464	CP010084|CP010085	missing	Whole genome sequencing (WGS)	missing	28160295	missing	11	2	1	1	41.77485208	2	4351326	3326187	77	946	363	15	928	3	0	0	0	98.07	0.41	33.33
MMP03177521	MarRef	GCA_001990085.1	PRJNA267064	SAMN03177521	CP010291|CP010292|CP016260	missing	Whole genome sequencing (WGS)	missing	28160295	3963811	8	2	1	1	42.74929262	3	4332198	3060713	77	946	363	11	934	1	0	0	0	97.93	0.28	0
MMP03177545	MarRef	GCA_001989775.1	PRJNA267069	SAMN03177545	CP010032|CP010033|CP016258	missing	Whole genome sequencing (WGS)	missing	28160295	missing	5	2	1	1	42.37769419	3	4164009	3060702	77	946	363	0	944	2	0	0	0	100	0.41	0
MMP03177548	MarRef	GCA_001989675.1	PRJNA267071	SAMN03177548	CP010036|CP010037	missing	Whole genome sequencing (WGS)	missing	28160295	missing	4	2	1	1	41.66655895	2	4100077	3060958	77	946	363	9	936	1	0	0	0	98.21	0.28	0
MMP03177576	MarRef	GCA_001989815.1	PRJNA267076	SAMN03177576	CP010040|CP010041|CP016264	missing	Whole genome sequencing (WGS)	missing	28160295	missing	4	0	1	1	42.86514314	3	4130209	3060815	77	946	363	1	943	2	0	0	0	99.86	0.55	50
MMP03177577	MarRef	GCA_001989855.1	PRJNA267077	SAMN03177577	CP010042|CP010043	missing	Whole genome sequencing (WGS)	missing	28160295	missing	8	1	1	1	41.85996452	2	4171757	3060835	77	946	363	8	935	3	0	0	0	98.35	0.69	33.33
MMP03177582	MarRef	GCA_001989735.1	PRJNA267079	SAMN03177582	CP010034|CP010035|CP016256	missing	Whole genome sequencing (WGS)	missing	28293680	missing	6	2	1	1	41.88243782	3	4205111	3060738	77	946	363	6	933	7	0	0	0	98.62	0.96	71.43
MMP03177691	MarRef	GCA_001989795.1	PRJNA267080	SAMN03177691	CP010030|CP010031|CP016261	missing	Whole genome sequencing (WGS)	missing	28160295	missing	3	2	1	1	42.7697825	3	4120208	3060902	77	946	363	3	942	1	0	0	0	99.31	0.28	0
MMP03177770	MarRef	GCA_001997225.1	PRJNA267085	SAMN03177770	CP011464|CP011465	missing	Whole genome sequencing (WGS)	87	missing	missing	4	3	1	1	41.59907547	2	4182004	3123307	77	946	363	5	938	3	0	0	0	99.72	0.69	0
MMP03177783	MarRef	GCA_001989695.1	PRJNA267092	SAMN03177783	CP011466|CP011467	missing	Whole genome sequencing (WGS)	79	28160295	missing	4	2	1	1	40.51060789	2	4203852	3190451	77	946	363	1	942	3	0	0	0	99.72	0.46	0
MMP03178087	MarRef	GCA_001456255.1	PRJNA267132	SAMN03178087	CP009977|CP009978	NZ_CP009977.1,NZ_CP009978.1	Whole genome sequencing (WGS)	96.48	missing	missing	7	10	9	9	31.24485349	3	2593992	1426504	80	922	367	0	900	21	1	0	0	100	2.79	4.17
MMP03178169	MarRef	GCA_001989895.1	PRJNA267170	SAMN03178169	CP011472|CP011473	missing	Whole genome sequencing (WGS)	92	28160295	missing	4	2	1	1	43.29062994	2	4002492	2979966	77	946	363	15	928	3	0	0	0	98.07	0.26	0
MMP03178171	MarRef	GCA_001989755.1	PRJNA267172	SAMN03178171	CP011470|CP011471|CP016257	missing	Whole genome sequencing (WGS)	86	28160295	missing	6	1	1	1	40.7452169	3	4194242	3060857	77	946	363	46	897	2	1	0	0	95.32	0.69	40
MMP03178184	MarRef	GCA_001989915.1	PRJNA267178	SAMN03178184	CP010038|CP010039|CP016262	missing	Whole genome sequencing (WGS)	missing	28160295	missing	5	2	1	1	42.72340417	3	4142727	3060807	77	946	363	24	920	2	0	0	0	97.66	0.55	50
MMP03178188	MarRef	GCA_001989835.1	PRJNA267180	SAMN03178188	CP011462|CP011463	missing	Whole genome sequencing (WGS)	87	28160295	missing	4	2	1	2	40.49469653	2	4448222	3440457	77	946	363	8	936	2	0	0	0	98.62	0.41	50
MMP03178218	MarRef	GCA_001989935.1	PRJNA267183	SAMN03178218	CP010044|CP010045	missing	Whole genome sequencing (WGS)	missing	28160295	12455901	12	1	1	1	42.40089453	2	4167530	3060464	77	946	363	6	938	2	0	0	0	98.76	0.34	50
MMP03178219	MarRef	GCA_001989715.1	PRJNA267184	SAMN03178219	CP010046|CP010047|CP016253	missing	Whole genome sequencing (WGS)	missing	28160295	12455901	5	2	1	1	41.8025	3	4171595	3060867	77	946	363	6	937	2	1	0	0	98.62	0.69	40
MMP03196588	MarRef	GCA_000785535.1	PRJNA244892	SAMN03196588	CP007595.1	NZ_CP007595.1	Whole genome sequencing (WGS)	355.57	Http://www.kormb.or.kr/home/kor/data/2014/b%20section.pdf	missing	53	6	6	6	62.78790459	1	4593580	4593580	39	457	218	3	443	11	0	0	0	99.31	2.63	9.09
MMP03222822	MarRef	GCA_000789355.1	PRJNA225787	SAMN03222822	CP006903.1|CP006904.1	NZ_CP006903.1|NZ_CP006904.1	Whole genome sequencing (WGS)	32.1|291.6	25489752	4865980	70	9	10	10	27.43493339	2	3914605	3874462	50	332	124	0	332	0	0	0	0	100	0	0
MMP03223811	MarRef	GCA_001412615.1	PRJNA268702	SAMN03223811	CP013011	NZ_CP013011.1	Whole genome sequencing (WGS)	414	http://www.hou.usra.edu/meetings/abscicon2015/pdf/7331.pdf	18978076	51	0	1	1	53.9139535	1	2023837	2023837	41	245	158	1	238	6	0	0	0	99.37	3.8	0
MMP03248547	MarRef	GCA_000816785.1	PRJNA215651	SAMN03248547	CP007766.1|CP007768.1|CP007767.1	NZ_CP007766.1|NZ_CP007767.1|NZ_CP007768.1	Whole genome sequencing (WGS)	1459	25381664	19406805	47	0	3	3	28.46091402	3	1762794	1711369	110	450	273	4	446	0	0	0	0	98.78	0	0
MMP03253153	MarRef	GCA_000956175.1	PRJNA269341	SAMN03253153	CP011070	NZ_CP011070.1	Whole genome sequencing (WGS)	25	26528837	missing	44	1	1	1	33.40687376	1	1803091	1803091	207	145	103	0	145	0	0	0	0	100	0	0
MMP03257648	MarRef	GCA_000875775.1	PRJNA269924	SAMN03257648	CP010868	CP010868.1	Whole genome sequencing (WGS)	30	26528837	26528837	44	1	1	1	33.82040981	1	1713079	1713079	207	145	103	0	144	1	0	0	0	100	0.97	0
MMP03272513	MarRef	GCA_000815145.1	PRJNA271045	SAMN03272513	CP010406.1	NZ_CP010406.1	Whole genome sequencing (WGS)	200	25636910	missing	84	8	9	8	46.47259985	1	3982169	3982169	36	1200	269	2	1198	0	0	0	0	99.63	0	0
MMP03272543	MarRef	GCA_001430825.1	PRJNA271050	SAMN03272543	CP010535	NZ_CP010535.1	Whole genome sequencing (WGS)	190	26823585	26823585	43	0	3	3	39.40493142	1	3569808	3569808	47	571	303	1	566	4	0	0	0	99.67	0.42	0
MMP03278120	MarRef	GCA_000827835.1	PRJNA271840	SAMN03278120	CP010529.1|CP010531.1|CP010534.1|CP010533.1|CP010532.1|CP010530.1	NZ_CP010529.1 |NZ_CP010530.1|NZ_CP010531.1|NZ_CP010532.1|NZ_CP010533.1|NZ_CP010534.1	Whole genome sequencing (WGS)	89.27	25847028	missing	46	4	3	3	61.94981072	6	4225047	3423144	51	395	250	1	393	1	0	0	0	99.93	0.1	0
MMP03280159	MarRef	GCA_000819565.1	PRJNA170415	SAMN03280159	CP004393.1|CP004395.1|CP004398.1|CP004396.1|CP004397.1|CP004394.1	NZ_CP004393.1|NZ_CP004395.1|NZ_CP004398.1|NZ_CP004396.1|NZ_CP004397.1|NZ_CP004394.1	Whole genome sequencing (WGS)	488	25582347	25256706	50	2	2	2	65.74000662	6	4969389	4529105	67	616	330	2	610	4	0	0	0	99.55	0.33	0
MMP03280981	MarRef	GCA_001293165.1	PRJNA272361	SAMN03280981	CP010552	NZ_CP010552.1	Whole genome sequencing (WGS)	103	26494660	missing	38	1	1	1	39.14379923	1	1512450	1512450	1495	242	151	3	239	0	0	0	0	99.17	0	0
MMP03282272	MarRef	GCA_000833025.1	PRJNA272451	SAMN03282272	CP010817.1	NZ_CP010817.1	Whole genome sequencing (WGS)	110	26758181	18684121	104	0	5	5	33.84579881	1	4064535	4064535	81	511	283	1	508	2	0	0	0	99.65	0.29	0
MMP03286870	MarRef	GCA_000831485.1	PRJNA271544	SAMN03286870	CP010783	NZ_CP010783.1	Whole genome sequencing (WGS)	65	25908134	missing	58	0	5	5	36.81984169	1	2086960	2086960	294	467	262	1	466	0	0	0	0	99.62	0	0
MMP03290988	MarRef	GCA_000754405.1	PRJNA236029	SAMN03290988	CP007207.1	NZ_CP007207.1	Whole genome sequencing (WGS)	100	25685258	missing	49	0	6	6	32.67127139	1	2715910	2715910	81	511	283	2	508	1	0	0	0	99.29	0.35	0
MMP03290989	MarRef	GCA_000754365.1	PRJNA236036	SAMN03290989	CP007206.1	NZ_CP007206.1	Whole genome sequencing (WGS)	100	missing	missing	50	0	6	6	32.56221055	1	2835131	2835131	81	511	283	2	507	2	0	0	0	99.29	0.44	0
MMP03292293	MarRef	GCA_002888685.1	PRJNA273448	SAMN03292293	CP010595,CP010596,CP010597,CP010598	NZ_CP010595.1│NZ_CP010596.1│NZ_CP010597.1│NZ_CP010598.1	Whole genome sequencing (WGS)	22	28912769/29194520	29194520	1	4	4	4	59.81399871	4	4237605	3832210	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP03292294	MarRef	GCA_002381305.1	PRJNA273449	SAMN03292294	CP010588|CP010589|CP010590|CP010591|CP010592|CP010593|CP010594	NZ_CP010588.1:NZ_CP010589.1:NZ_CP010590.1:NZ_CP010591.1:NZ_CP010592.1:NZ_CP010593.1:NZ_CP010594.1	Whole genome sequencing (WGS)	59	missing	missing	1	4	4	4	59.51639118	7	4463194	3776904	32	625	283	2	623	0	0	0	0	99.47	0	0
MMP03292295	MarRef	GCA_002412045.1	PRJNA273576	SAMN03292295	CP010767|CP010768|CP010769|CP010770|CP010771|CP010772|CP010773|CP010774|CP010775	NZ_CP010767.1:NZ_CP010768.1:NZ_CP010769.1:NZ_CP010770.1:NZ_CP010771.1:NZ_CP010772.1:NZ_CP010773.1:NZ_CP010774.1:NZ_CP010775.1	Whole genome sequencing (WGS)	186	missing	missing	1	4	4	4	60.13316553	9	4382816	3617848	32	625	283	3	621	1	0	0	0	99.42	0.35	0
MMP03294468	MarRef	GCA_002891925.1	PRJNA273580	SAMN03294468	CP010715,CP010716,CP010717,CP010718,CP010719,CP010720,CP010721,CP010722,CP010723,CP010724	NZ_CP010715.1│NZ_CP010716.1│NZ_CP010717.1│NZ_CP010718.1│NZ_CP010719.1│NZ_CP010720.1│NZ_CP010721.1│NZ_CP010722.1│NZ_CP010723.1│NZ_CP010724.1	Whole genome sequencing (WGS)	83	28912769.2919452	missing	1	4	4	4	60.1999237	10	4374969	3592540	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP03294472	MarRef	GCA_002412025.1	PRJNA273584	SAMN03294472	CP010643|CP010644|CP010645|CP010646|CP010647|CP010648|CP010649	NZ_CP010643.1:NZ_CP010644.1:NZ_CP010645.1:NZ_CP010646.1:NZ_CP010647.1:NZ_CP010648.1:NZ_CP010649.1	Whole genome sequencing (WGS)	83	missing	missing	1	4	4	4	60.09914969	7	4239045	3613164	32	625	283	3	619	3	0	0	0	99.42	1.06	0
